"22658654","Parkinsonism Relat Disord",15,"2012 Aug"
"22658931","Vaccine",12,"2012 Jul 6"
"22664479","Pharmacogenomics J",14,"2013 Oct"
"22666496","PLoS One",8,"2012"
"22672568","J Thromb Haemost",64,"2012 Aug"
"22673310","Genes Immun",9,"2012 Sep"
"22673963","Hum Genet",24,"2012 Sep"
"22675492","PLoS One",35,"2012"
"22683712","Nat Genet",100,"2012 Jun 10"
"22683750","Heart Rhythm",8,"2012 Oct"
"22685421","PLoS Genet",40,"2012"
"22688191","Mol Psychiatry",101,"2012 Sep"
"22693455","PLoS Genet",91,"2012 May"
"22693459","PLoS Genet",30,"2012 May"
"22694956","Hum Mol Genet",43,"2012 Sep 15"
"22699663","J Dent Res",52,"2012 Jul"
"22700719","Blood",35,"2012 Jul 26"
"22703881","Am J Hum Genet",47,"2012 Jul 13"
"22704111","J Urol",4,"2012 Aug"
"22705344","Ophthalmology",33,"2012 Sep"
"22719876","PLoS One",84,"2012"
"22726844","Am J Hum Genet",12,"2012 Jul 13"
"22737229","PLoS One",64,"2012"
"22744181","Sci China Life Sci",5,"2012 Jun"
"22745009","Ann Neurol",34,"2012 Jul"
"22745674","PLoS One",20,"2012"
"22747683","BMC Med Genet",32,"2012 Jun 30"
"22751097","Nat Genet",138,"2012 Jul 1"
"22754043","Sleep",24,"2012 Jul 1"
"22760553","Transl Psychiatry",14,"2012 Jul 3"
"22763110","Lancet",134,"2012 Sep 1"
"22763476","Hypertens Res",6,"2012 Nov"
"22764253","Neurology",39,"2012 Jul 17"
"22773346","Age (Dordr)",10,"2013 Aug"
"22780124","Addict Biol",20,"2013 May"
"22788528","Int J Immunogenet",14,"2013 Apr"
"22791750","Hum Mol Genet",36,"2012 Oct 15"
"22792070","PLoS Genet",66,"2012 Jul"
"22792071","PLoS Genet",101,"2012 Jul"
"22792082","PLoS Genet",46,"2012 Jul"
"22792221","PLoS One",27,"2012"
"22797724","Nat Genet",77,"2012 Jul 15"
"22797727","Nat Genet",140,"2012 Jul 15"
"22807686","PLoS Genet",80,"2012"
"22808956","N Engl J Med",193,"2012 Jul 19"
"22814818","Hum Genet",24,"2012 Nov"
"22821403","Hepatology",47,"2013 Sep"
"22823124","Addict Biol",29,"2013 Sep"
"22829776","PLoS Genet",63,"2012"
"22832960","Transl Psychiatry",16,"2012 May 15"
"22832961","Transl Psychiatry",93,"2012 May 15"
"22832964","Transl Psychiatry",60,"2012 May 22"
"22833209","Transl Psychiatry",12,"2011 Nov 15"
"22837378","Am J Respir Crit Care Med",86,"2012 Oct 1"
"22837380","Am J Respir Crit Care Med",15,"2012 Nov 1"
"22841784","Gastroenterology",50,"2012 Nov"
"22843503","Hum Mol Genet",18,"2012 Nov 1"
"22843504","Hum Mol Genet",139,"2012 Nov 1"
"22863731","Nat Genet",10,"2012 Sep"
"22863734","Nat Genet",136,"2012 Sep"
"22864923","Immunogenetics",13,"2012 Oct"
"22864933","Cancer",16,"2012 Aug 15"
"22872573","Clin Cancer Res",21,"2012 Oct 1"
"22881374","Ann Hum Genet",18,"2012 Sep"
"22883433","Biol Psychiatry",66,"2012 Oct 15"
"22885689","Am J Psychiatry",19,"2012 Sep"
"22885922","Nat Genet",914,"2012 Sep"
"22885925","Nat Genet",162,"2012 Sep"
"22886559","Hum Genet",104,"2012 Dec"
"22889921","Mol Psychiatry",112,"2013 Jul"
"22889924","Mol Psychiatry",69,"2013 Jun"
"22890011","Pharmacogenet Genomics",9,"2012 Oct"
"22895189","Nature",106,"2012 Sep 20"
"22899653","Hum Mol Genet",110,"2012 Nov 15"
"22903471","Brain Imaging Behav",19,"2013 Jun"
"22907691","Int J Obes (Lond)",11,"2013 Jun"
"22911880","Am J Med Genet B Neuropsychiatr Genet",13,"2012 Oct"
"22916037","PLoS Genet",81,"2012"
"22922229","Hum Mol Genet",65,"2012 Dec 1"
"22922875","Nat Genet",60,"2012 Oct"
"22923026","Cancer Epidemiol Biomarkers Prev",34,"2012 Nov"
"22923054","Hum Genet",49,"2013 Jan"
"22925353","J Affect Disord",16,"2013 Feb 20"
"22936669","Gut",20,"2013 Oct"
"22936693","Hum Mol Genet",52,"2012 Dec 1"
"22936694","Hum Mol Genet",37,"2012 Dec 1"
"22936702","Eur Respir J",12,"2013 Apr"
"22939635","Am J Hum Genet",57,"2012 Sep 7"
"22941190","Nat Genet",76,"2012 Oct"
"22941191","Nat Genet",143,"2012 Oct"
"22949513","Hum Mol Genet",49,"2012 Dec 15"
"22951594","J Hum Genet",21,"2012 Dec"
"22951725","J Invest Dermatol",19,"2013 Feb"
"22952603","PLoS One",49,"2012"
"22956598","Ann Rheum Dis",40,"2013 Mar"
"22959728","Neurobiol Aging",33,"2013 Jan"
"22960237","Bone",4,"2012 Dec"
"22960999","Nat Genet",112,"2012 Oct"
"22961000","Nat Genet",104,"2012 Oct"
"22961001","Nat Genet",66,"2012 Oct"
"22961080","Diabetes",68,"2013 Jan"
"22961961","Stroke",47,"2012 Nov"
"22968431","Pharmacogenet Genomics",33,"2012 Nov"
"22969067","Invest Ophthalmol Vis Sci",16,"2012 Oct 11"
"22976474","Hum Mol Genet",116,"2012 Dec 15"
"22982463","Arterioscler Thromb Vasc Biol",50,"2012 Nov"
"22982992","Nature",175,"2012 Oct 11"
"22990015","Blood",26,"2012 Dec 20"
"22990020","Blood",41,"2012 Dec 6"
"22993228","Ann Rheum Dis",44,"2013 Jul"
"22997280","Clin Chem",40,"2012 Nov"
"23000144","Am J Hum Genet",89,"2012 Oct 5"
"23001122","Nat Genet",46,"2012 Nov"
"23001564","Hum Mol Genet",108,"2012 Dec 15"
"23001997","Arthritis Rheum",59,"2012 Dec"
"23006423","BMC Cancer",23,"2012 Sep 24"
"23007406","Blood",56,"2012 Nov 15"
"23017229","Cytokine",10,"2012 Dec"
"23022100","Am J Hum Genet",38,"2012 Oct 5"
"23023329","Nat Genet",89,"2012 Nov"
"23028341","PLoS Genet",19,"2012 Sep"
"23028342","PLoS Genet",102,"2012 Sep"
"23028356","PLoS Genet",23,"2012 Sep"
"23028483","PLoS One",42,"2012"
"23031429","Twin Res Hum Genet",14,"2012 Dec"
"23041239","Lancet Neurol",205,"2012 Nov"
"23042114","Nat Genet",114,"2012 Nov"
"23043469","Br J Haematol",14,"2013 Jan"
"23047291","Pharmacogenet Genomics",26,"2012 Nov"
"23049088","Invest Ophthalmol Vis Sci",23,"2012 Dec 5"
"23049750","PLoS One",26,"2012"
"23053960","Mol Biol Rep",35,"2012 Dec"
"23055271","Ann Neurol",51,"2012 Dec"
"23056639","PLoS One",19,"2012"
"23064961","J Dent Res",30,"2013 Jan"
"23065704","Hum Mol Genet",70,"2013 Jan 15"
"23067351","Clin Transl Sci",29,"2012 Oct"
"23092984","Transl Psychiatry",30,"2012 Oct 23"
"23093944","PLoS Genet",83,"2012"
"23103227","Am J Hum Genet",33,"2012 Nov 2"
"23104005","Nat Genet",101,"2012 Dec"
"23104006","Nat Genet",104,"2012 Dec"
"23108145","Cancer Res",15,"2013 Jan 1"
"23108985","Hum Genet",25,"2013 Feb"
"23118302","Circ Cardiovasc Genet",14,"2012 Dec"
"23118916","PLoS One",9,"2012"
"23118974","PLoS One",39,"2012"
"23128233","Nature",1749,"2012 Nov 1"
"23137000","Ophthalmic Genet",5,"2013 Mar-Jun"
"23139255","Circ Cardiovasc Genet",25,"2012 Dec"
"23142968","Psychiatr Genet",6,"2013 Feb"
"23143594","Nat Genet",329,"2012 Dec"
"23143596","Nat Genet",249,"2012 Dec"
"23143601","Nat Genet",131,"2012 Dec"
"23143602","Nat Genet",91,"2012 Dec"
"23144319","Carcinogenesis",26,"2013 Feb"
"23144326","Am J Respir Crit Care Med",50,"2012 Dec 15"
"23146381","J Allergy Clin Immunol",27,"2013 Apr"
"23149075","Nutr Metab Cardiovasc Dis",14,"2013 Oct"
"23150908","N Engl J Med",903,"2013 Jan 10"
"23151678","J Hum Genet",1,"2013 Jan"
"23160099","Nat Genet",48,"2012 Dec"
"23166209","Circ Cardiovasc Genet",21,"2012 Dec"
"23180272","Hum Genet",29,"2013 Mar"
"23180869","Gut",24,"2014 Jan"
"23181788","Clin Exp Allergy",32,"2012 Dec"
"23183192","Heart Rhythm",11,"2013 Mar"
"23183491","Mol Psychiatry",31,"2014 Jan"
"23184150","Hum Mol Genet",30,"2013 Feb 15"
"23192594","Hum Genet",22,"2013 Mar"
"23202124","Nat Genet",134,"2013 Jan"
"23207651","Mol Psychiatry",62,"2014 Jan"
"23207799","Bone",10,"2013 Mar"
"23209189","Diabetes",55,"2013 Mar"
"23209447","PLoS Genet",40,"2012"
"23212062","Am J Psychiatry",44,"2012 Dec"
"23213074","Hepatology",26,"2013 Feb"
"23216389","Alcohol Clin Exp Res",26,"2013 May"
"23218918","Psychiatry Res",14,"2013 Apr 30"
"23222517","Nature",179,"2012 Dec 20"
"23223146","J Invest Dermatol",4,"2013 Apr"
"23225573","Ann Neurol",12,"2013 Jan"
"23229837","J Mol Neurosci",7,"2013 Jun"
"23233662","Blood",55,"2013 Feb 7"
"23241943","Pharmacogenet Genomics",13,"2013 Feb"
"23242368","Nat Genet",106,"2013 Jan"
"23247143","Circ Cardiovasc Genet",11,"2013 Feb"
"23247145","Circ Cardiovasc Genet",16,"2013 Feb"
"23251661","PLoS One",180,"2012"
"23259602","BMC Oral Health",36,"2012 Dec 21"
"23263445","Hum Genet",10,"2013 Apr"
"23263486","Nat Genet",289,"2013 Feb"
"23263487","Nat Genet",104,"2013 Feb"
"23263489","Nat Genet",147,"2013 Feb"
"23263863","Hum Mol Genet",52,"2013 Apr 1"
"23266556","Gastroenterology",206,"2013 Apr"
"23266558","Gastroenterology",49,"2013 Apr"
"23267103","Proc Natl Acad Sci U S A",48,"2013 Jan 8"
"23269536","Hum Genet",11,"2013 Apr"
"23273568","Am J Hum Genet",77,"2013 Jan 10"
"23279374","J Thromb Haemost",5,"2013 Mar"
"23281178","Hum Mutat",23,"2013 Mar"
"23284291","PLoS Genet",78,"2012"
"23290196","Biol Psychiatry",74,"2013 Apr 1"
"23291585","Nat Genet",45,"2013 Feb"
"23291587","Nat Genet",152,"2013 Feb"
"23291589","Nat Genet",119,"2013 Feb"
"23297363","Hum Mol Genet",41,"2013 Apr 1"
"23300138","Gut",30,"2014 Jan"
"23300278","Diabetes",66,"2013 May"
"23300701","PLoS One",21,"2012"
"23303382","J Hum Genet",5,"2013 Mar"
"23307926","Hum Mol Genet",31,"2013 Apr 1"
"23314186","Hum Mol Genet",31,"2013 May 15"
"23319000","Mol Psychiatry",26,"2014 Feb"
"23319801","Cancer Res",25,"2013 Mar 15"
"23321320","J Hepatol",19,"2013 May"
"23322567","Invest Ophthalmol Vis Sci",11,"2013 Feb 1"
"23326239","PLoS Genet",46,"2013"
"23326512","PLoS One",4,"2013"
"23326517","PLoS One",48,"2013"
"23328707","Nephrol Dial Transplant",8,"2013 Jun"
"23341777","PLoS Genet",19,"2013"
"23349225","J Med Genet",14,"2013 Apr"
"23349640","PLoS Genet",25,"2013"
"23350875","BMC Genomics",23,"2013 Jan 26"
"23354978","Hum Genet",12,"2013 May"
"23358156","Mol Psychiatry",102,"2014 Feb"
"23358160","Mol Psychiatry",68,"2014 Mar"
"23359319","Neoplasia",6,"2013 Jan"
"23362303","Circ Cardiovasc Genet",47,"2013 Apr"
"23364009","Am J Clin Nutr",27,"2013 Mar"
"23364394","J Hum Genet",58,"2013 Mar"
"23371916","Genet Epidemiol",16,"2013 Apr"
"23372041","Hum Mol Genet",78,"2013 May 1"
"23374588","Neurobiol Aging",13,"2013 Jun"
"23376709","J Urol",21,"2013 Jul"
"23377640","Am J Psychiatry",67,"2013 Feb"
"23378610","Diabetes",43,"2013 Jun"
"23381795","Hypertension",16,"2013 Mar"
"23381943","Ann Neurol",64,"2013 Jan"
"23382691","PLoS Genet",131,"2013"
"23382809","PLoS One",19,"2013"
"23386860","Front Genet",8,"2013"
"23388002","N Engl J Med",202,"2013 Feb 7"
"23393555","PLoS One",6,"2013"
"23394302","BMC Med Genet",17,"2013 Feb 8"
"23396134","Nat Genet",179,"2013 Mar"
"23400010","Pharmacogenomics J",19,"2014 Feb"
"23401653","Mol Vis",20,"2013"
"23406172","Br J Haematol",19,"2013 Apr"
"23406873","Hum Mol Genet",23,"2013 Jun 1"
"23408906","PLoS Genet",67,"2013"
"23412934","Brain",19,"2013 Apr"
"23417110","Hum Genet",6,"2013 Jun"
"23419831","Mol Psychiatry",87,"2014 Mar"
"23420232","Ann Intern Med",89,"2013 Feb 19"
"23423138","Transl Psychiatry",9,"2013 Feb 19"
"23432519","Clin Transplant",17,"2013 May-Jun"
"23437003","PLoS Genet",47,"2013"
"23446634","Hum Mol Genet",36,"2013 Jun 15"
"23449627","Hum Mol Genet",74,"2013 Jul 1"
"23453885","Lancet",1133,"2013 Apr 20"
"23455491","Drug Alcohol Depend",17,"2013 May 1"
"23455636","Nat Genet",350,"2013 Apr"
"23455637","Nat Genet",50,"2013 Apr"
"23456092","Hum Genet",47,"2013 Jun"
"23456168","Hum Genet",12,"2013 Jun"
"23459209","PLoS Genet",64,"2013"
"23459443","Pharmacogenomics J",13,"2014 Feb"
"23459936","Hum Mol Genet",79,"2013 Jun 1"
"23463857","Circulation",97,"2013 Apr 2"
"23467860","Circulation",52,"2013 Apr 2"
"23468962","PLoS One",13,"2013"
"23470693","J Dent Res",28,"2013 May"
"23471985","Proc Natl Acad Sci U S A",71,"2013 Mar 19"
"23472165","PLoS One",48,"2013"
"23472185","PLoS One",17,"2013"
"23474815","Hum Mol Genet",28,"2013 Jul 1"
"23478653","Pharmacogenomics J",13,"2014 Feb"
"23480133","World J Biol Psychiatry",7,"2013 Apr"
"23482656","J Natl Cancer Inst",68,"2013 May 1"
"23493294","Invest Ophthalmol Vis Sci",22,"2013 Apr 1"
"23496005","J Sleep Res",43,"2013 Oct"
"23502781","Nat Genet",49,"2013 May"
"23502783","Nat Genet",48,"2013 May"
"23505185","Obesity (Silver Spring)",14,"2013 Jan"
"23505323","J Med Genet",58,"2013 May"
"23508266","Pharmacogenomics J",16,"2014 Feb"
"23508960","J Biol Chem",9,"2013 Apr 26"
"23509613","Autoimmune Dis",6,"2013"
"23509962","BMC Med Genet",13,"2013 Mar 20"
"23511034","Inflamm Bowel Dis",19,"2013 Apr"
"23512250","J Natl Cancer Inst",91,"2013 May 15"
"23517042","Clin Exp Allergy",29,"2013 Apr"
"23518928","Mol Endocrinol",30,"2013 Apr"
"23527680","Twin Res Hum Genet",22,"2013 Apr"
"23532257","Diabetologia",36,"2013 Jun"
"23533358","ScientificWorldJournal",7,"2013"
"23534349","Ann Hum Genet",20,"2013 Jul"
"23535033","Alzheimers Dement",62,"2014 Jan"
"23535729","Nat Genet",572,"2013 Apr"
"23535730","Nat Genet",197,"2013 Apr"
"23535732","Nat Genet",260,"2013 Apr"
"23535733","Nat Genet",241,"2013 Apr"
"23535734","Nat Genet",382,"2013 Apr"
"23535911","Hum Genet",69,"2013 Jul"
"23535967","J Hum Genet",7,"2013 Jul"
"23536807","PLoS One",22,"2013"
"23541324","J Allergy Clin Immunol",46,"2013 Aug"
"23544012","PLoS Genet",67,"2013"
"23544013","PLoS Genet",129,"2013"
"23548203","Hum Mol Genet",49,"2013 Jul 15"
"23551011","Ann Hum Genet",17,"2013 Jul"
"23555189","Neoplasia",2,"2013 Apr"
"23555300","PLoS Genet",63,"2013 Mar"
"23561647","Atherosclerosis",36,"2013 Jun"
"23562540","Neuron",155,"2013 Apr 24"
"23562823","Hum Mol Genet",38,"2013 Aug 1"
"23563607","Nat Genet",267,"2013 May"
"23563609","Nat Genet",115,"2013 May"
"23565137","PLoS One",72,"2013"
"23568457","Int J Eat Disord",19,"2013 Sep"
"23571587","JAMA",155,"2013 Apr 10"
"23572186","J Med Genet",7,"2013 Jul"
"23575227","Hum Mol Genet",23,"2013 Sep 1"
"23575436","J Hum Genet",16,"2013 Jun"
"23577725","Ann Hum Genet",20,"2013 May"
"23583978","Nat Genet",121,"2013 Jun"
"23583979","Nat Genet",122,"2013 Jun"
"23583980","Nat Genet",281,"2013 Jun"
"23585552","Hum Mol Genet",14,"2013 Aug 1"
"23593153","PLoS One",13,"2013"
"23593202","PLoS One",5,"2013"
"23593239","PLoS One",6,"2013"
"23594818","Neuropsychopharmacology",18,"2013 Sep"
"23599027","Hum Mol Genet",23,"2013 Aug 15"
"23603761","Nat Genet",141,"2013 Jun"
"23603763","Nat Genet",134,"2013 Jun"
"23612905","Hum Mol Genet",31,"2013 Aug 15"
"23620142","Hum Mol Genet",12,"2013 Aug 15"
"23620144","Hum Mol Genet",4,"2013 Aug 15"
"23624525","Nat Genet",22,"2013 Jun"
"23633212","J Clin Endocrinol Metab",16,"2013 Jun"
"23636237","Am J Clin Nutr",100,"2013 Jun"
"23642732","Atherosclerosis",11,"2013 Jul"
"23643386","Am J Hum Genet",15,"2013 May 2"
"23644456","Nature",104,"2013 May 23"
"23644492","Nat Genet",52,"2013 Jun"
"23646285","PeerJ",11,"2013"
"23648065","Cancer Sci",22,"2013 Aug"
"23650146","Genet Epidemiol",49,"2013 Jul"
"23652523","JAMA",63,"2013 May 8"
"23665963","Inflamm Bowel Dis",11,"2013 Jul"
"23666238","Nat Genet",93,"2013 Jun"
"23666239","Nat Genet",76,"2013 Jun"
"23666240","Nat Genet",73,"2013 Jun"
"23667675","PLoS One",14,"2013"
"23669352","Hum Mol Genet",59,"2013 Sep 1"
"23670970","Diabetes",56,"2013 Oct"
"23677057","J Hum Genet",20,"2013 Aug"
"23678272","J Korean Med Sci",6,"2013 May"
"23696099","G3 (Bethesda)",21,"2013 Jul 8"
"23696881","PLoS One",25,"2013"
"23698163","Nutrients",6,"2013 May 21"
"23703922","Obesity (Silver Spring)",14,"2013 Sep"
"23704328","Hum Mol Genet",36,"2013 Sep 15"
"23708190","Nat Genet",34,"2013 Jul"
"23708191","Nat Genet",56,"2013 Jul"
"23717212","PLoS Genet",47,"2013 May"
"23719583","Radiother Oncol",28,"2013 Jun"
"23720494","Hum Mol Genet",35,"2013 Oct 1"
"23722424","Science",281,"2013 Jun 21"
"23725790","Twin Res Hum Genet",3,"2013 Aug"
"23726366","Am J Hum Genet",70,"2013 Jun 6"
"23726511","Biol Psychiatry",72,"2013 Nov 1"
"23726668","J Psychiatr Res",24,"2013 Sep"
"23727859","Nat Genet",47,"2013 Jul"
"23727862","Nat Genet",93,"2013 Jul"
"23728906","Am J Med Genet B Neuropsychiatr Genet",39,"2013 Jul"
"23728934","Am J Med Genet B Neuropsychiatr Genet",72,"2013 Jul"
"23738518","Genes Brain Behav",35,"2013 Aug"
"23740775","Arthritis Rheum",37,"2013 Sep"
"23740937","Hum Mol Genet",44,"2013 Oct 1"
"23743675","Hum Genet",47,"2013 Oct"
"23746317","Oral Dis",7,"2014 May"
"23749187","Nat Genet",259,"2013 Jul"
"23749188","Nat Genet",19,"2013 Jul"
"23753411","Hypertension",51,"2013 Aug"
"23754948","PLoS Genet",178,"2013 Jun"
"23755828","Lancet",101,"2013 Aug 31"
"23760081","Hum Mol Genet",44,"2013 Oct 15"
"23761726","Mol Vis",7,"2013"
"23770605","Nat Genet",98,"2013 Aug"
"23776197","J Med Genet",30,"2013 Sep"
"23776548","PLoS One",10,"2013"
"23785401","PLoS One",6,"2013"
"23793025","Nat Genet",119,"2013 Aug"
"23793441","Hum Genet",8,"2013 Nov"
"23817569","Nat Genet",109,"2013 Aug"
"23817570","Nat Genet",47,"2013 Aug"
"23817571","Nat Genet",92,"2013 Aug"
"23818313","Obesity (Silver Spring)",11,"2013 Nov"
"23823483","Cell Metab",108,"2013 Jul 2"
"23824729","Am J Clin Nutr",62,"2013 Sep"
"23829686","Hum Genomics",21,"2013 Jul 5"
"23830517","Am J Hum Genet",38,"2013 Aug 8"
"23834954","Mol Pain",4,"2013 Jul 8"
"23836780","Hum Mol Genet",16,"2013 Nov 15"
"23844046","PLoS One",10,"2013"
"23850713","Gut",64,"2014 Jan"
"23857890","Am J Med Genet B Neuropsychiatr Genet",9,"2013 Sep"
"23870195","BMC Med Genet",38,"2013 Jul 19"
"23872634","Nat Genet",157,"2013 Sep"
"23874384","PLoS One",10,"2013"
"23886662","Hum Mol Genet",57,"2013 Dec 1"
"23894154","J Clin Endocrinol Metab",32,"2013 Oct"
"23894747","JAMA Psychiatry",55,"2013 Jun"
"23897914","Pediatrics",40,"2013 Aug"
"23900074","Hum Mol Genet",66,"2013 Dec 15"
"23903073","J Hum Genet",18,"2013 Oct"
"23903356","Diabetes",54,"2013 Sep"
"23910658","Curr Biol",18,"2013 Aug 19"
"23918034","Clin Oral Investig",8,"2014"
"23918589","Arthritis Rheum",13,"2013 Dec"
"23921680","Int Arch Allergy Immunol",2,"2013"
"23932459","J Allergy Clin Immunol",34,"2014 Jan"
"23933737","Hum Mol Genet",19,"2013 Dec 20"
"23934736","Genet Epidemiol",20,"2013 Dec"
"23935489","PLoS Pathog",53,"2013"
"23935956","PLoS One",8,"2013"
"23936387","PLoS One",24,"2013"
"23937595","Ann Hum Genet",18,"2013 Nov"
"23942779","Behav Genet",57,"2013 Sep"
"23945395","Hum Mol Genet",57,"2014 Jan 1"
"23955597","Nat Genet",60,"2013 Oct"
"23958962","Mol Psychiatry",87,"2014 Jun"
"23962720","Hum Mol Genet",11,"2014 Jan 1"
"23966204","Hum Mol Genet",22,"2014 Jan 1"
"23966867","PLoS Genet",59,"2013"
"23967269","PLoS One",12,"2013"
"23969696","Circulation",69,"2013 Sep 17"
"23972371","Am J Hum Genet",98,"2013 Sep 5"
"23974705","J Assoc Res Otolaryngol",24,"2013 Dec"
"23974872","Nat Genet",657,"2013 Oct"
"23979607","Mol Psychiatry",20,"2014 Aug"
"23982368","JAMA",48,"2013 Aug 28"
"23983088","Arthritis Rheum",41,"2013 Dec"
"23984888","BMC Med Genet",7,"2013 Aug 28"
"23989729","JAMA",6,"2013 Aug 21"
"23989986","Ann Rheum Dis",47,"2014 Dec"
"23996088","Blood",73,"2013 Nov 7"
"23999434","J Clin Invest",36,"2013 Oct"
"24001895","Hypertension",36,"2013 Nov"
"24002674","Hum Genet",44,"2014 Jan"
"24009623","Front Genet",11,"2013"
"24014518","Brain",45,"2013 Oct"
"24023260","J Lipid Res",15,"2013 Nov"
"24023261","J Lipid Res",5,"2013 Nov"
"24023777","PLoS One",20,"2013"
"24023788","PLoS One",11,"2013"
"24024966","J Clin Periodontol",53,"2013 Nov"
"24025145","Breast Cancer Res",11,"2013"
"24026423","Hum Genet",68,"2014 Jan"
"24029427","J Am Soc Nephrol",25,"2013 Oct"
"24039173","Am J Med Genet B Neuropsychiatr Genet",17,"2013 Dec"
"24043878","Schizophr Bull",17,"2014 Jul"
"24045676","Menopause",17,"2014 May"
"24046328","Circ Cardiovasc Genet",30,"2013 Oct"
"24047446","World J Biol Psychiatry",7,"2013 Dec"
"24047820","Mol Autism",19,"2013 Sep 18"
"24047826","Circ Cardiovasc Genet",17,"2013 Oct"
"24049095","J Med Genet",20,"2013 Dec"
"24057671","Hum Mol Genet",71,"2014 Feb 1"
"24058526","PLoS One",10,"2013"
"24064335","Hum Mol Genet",36,"2014 Feb 1"
"24065183","Heredity (Edinb)",31,"2014 Mar"
"24068947","PLoS Genet",33,"2013"
"24068962","PLoS Genet",55,"2013"
"24076602","Nat Genet",475,"2013 Nov"
"24080446","Endocr Relat Cancer",12,"2013 Dec"
"24086445","PLoS One",10,"2013"
"24094242","BMC Genomics",4,"2013 Oct 5"
"24096698","Hum Genet",24,"2014 Feb"
"24097066","Nat Genet",73,"2013 Nov"
"24097067","Nat Genet",155,"2013 Nov"
"24097068","Nat Genet",1133,"2013 Nov"
"24101674","Diabetes",27,"2014 Jan"
"24105470","Hum Mol Genet",38,"2014 Feb 15"
"24121790","Nat Genet",82,"2013 Dec"
"24123702","Diabetes Metab Res Rev",13,"2014 Mar"
"24124408","Genomics Inform",11,"2013 Sep"
"24124411","Genomics Inform",7,"2013 Sep"
"24132900","Am J Med Genet B Neuropsychiatr Genet",12,"2013 Oct"
"24133439","Front Hum Neurosci",16,"2013"
"24143190","PLoS One",21,"2013"
"24143882","Biol Psychiatry",102,"2014 Jul 1"
"24144296","Am J Hum Genet",59,"2013 Aug 8"
"24149102","Nat Commun",24,"2013"
"24152035","Genes Brain Behav",12,"2014 Feb"
"24159190","Eur Heart J",17,"2014 Feb"
"24162737","Nat Genet",1563,"2013 Dec"
"24162738","Nat Genet",56,"2013 Dec"
"24163127","Hum Mol Genet",60,"2014 Mar 1"
"24165912","Circ Cardiovasc Genet",31,"2013 Dec"
"24166409","Mol Psychiatry",194,"2014 Jan"
"24166486","Sci Rep",22,"2013 Oct 29"
"24172245","J Hum Genet",2,"2013 Dec"
"24182552","Cytokine",24,"2014 Jan"
"24189344","Mol Psychiatry",28,"2014 Nov"
"24204295","PLoS Genet",46,"2013 Oct"
"24204828","PLoS One",22,"2013"
"24216480","J Clin Invest",40,"2013 Nov"
"24220699","Nat Commun",33,"2013"
"24223155","PLoS One",21,"2013"
"24234648","Hum Mol Genet",7,"2014 Apr 1"
"24236485","Pharmacogenomics",6,"2013 Nov"
"24241537","Nat Genet",192,"2014 Jan"
"24244560","PLoS One",13,"2013"
"24249740","Hum Mol Genet",73,"2014 Apr 1"
"24253340","Nat Commun",43,"2013"
"24256812","Hum Mol Genet",39,"2014 Apr 15"
"24262325","Stroke",135,"2014 Jan"
"24277619","Am J Med Genet B Neuropsychiatr Genet",66,"2014 Mar"
"24280104","J Allergy Clin Immunol",8,"2014 Mar"
"24280982","Mol Psychiatry",148,"2014 Sep"
"24281739","Demography",29,"2014 Feb"
"24282030","Hum Mol Genet",24,"2014 Apr 15"
"24292274","Nat Genet",84,"2014 Jan"
"24315451","J Allergy Clin Immunol",17,"2014 Jul"
"24322204","Mol Psychiatry",39,"2014 Sep"
"24324551","PLoS One",19,"2013"
"24324648","PLoS One",13,"2013"
"24325914","Carcinogenesis",15,"2014 Mar"
"24325915","Carcinogenesis",75,"2014 May"
"24326010","Ann Rheum Dis",28,"2015 Mar"
"24342994","Mol Psychiatry",84,"2014 Feb"
"24347629","G3 (Bethesda)",26,"2014 Feb 19"
"24348519","Front Genet",26,"2013"
"24351856","J Occup Health",32,"2014"
"24357727","Blood",6,"2014 Jan 30"
"24375517","Mov Disord",10,"2014 Jun"
"24376456","Front Genet",17,"2013"
"24376627","PLoS One",9,"2013"
"24376798","PLoS One",9,"2013"
"24379826","Front Genet",19,"2013"
"24383474","Am J Respir Crit Care Med",53,"2014 Feb 15"
"24386095","PLoS One",28,"2013"
"24387989","Am J Hum Genet",76,"2014 Jan 2"
"24388013","J Allergy Clin Immunol",75,"2014 Jun"
"24390342","Nature",752,"2014 Feb 20"
"24390345","Nature",165,"2014 Feb 6"
"24392092","PLoS One",7,"2014"
"24399259","Nat Commun",13,"2014"
"24403052","Hum Mol Genet",24,"2014 Jun 1"
"24405752","Metabolism",13,"2014 Apr"
"24429156","Lancet Respir Med",210,"2013 Jun"
"24430505","Hum Mol Genet",35,"2014 Jun 1"
"24448986","Int J Cancer",39,"2014 Aug 15"
"24449572","Arthritis Rheumatol",21,"2014 Jan"
"24465431","PLoS One",10,"2014"
"24465473","PLoS One",21,"2014"
"24468470","Neurobiol Aging",20,"2014 Jun"
"24478790","Front Genet",32,"2013"
"24483146","BMC Genomics",14,"2014 Feb 1"
"24486069","J Allergy Clin Immunol",24,"2014 Mar"
"24487271","Inflamm Bowel Dis",15,"2014 Mar"
"24489884","PLoS One",13,"2014"
"24493630","Cancer Epidemiol Biomarkers Prev",40,"2014 Apr"
"24503447","Antivir Ther",3,"2014"
"24507774","Am J Hum Genet",145,"2014 Feb 6"
"24509480","Nat Genet",479,"2014 Mar"
